text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",10,12,IBcCBrQIQQmW70T0qtkmNICEtQ4,r,r,𓂋,𓂋,['𓂋'],91902,r,PREP,,gegen (Personen); [Opposition],,,0.0,['𓂋'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",10,13,IBcCBq7JBbASrkQ4rwm2zZmsfqM,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,1,IBcCBqCHqskNTERGuQ4sFwkpato,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,2,IBcCBifPpkwtWEmloV8cu3yoflk,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,3,IBcCBserJN982UzQhS1LQpR82Tk,msi̯.t,msi̯.t,𓄟𓋴𓏏𓐰𓏯,𓄟𓋴𓏏𓏯,"['𓄟', '𓋴', '𓏏', '𓏯']",74950,msi̯,VERB,,gebären; erzeugen; schaffen,,,0.0,"['𓄟', '𓋴', '𓏏', '𓏯']","['complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,4,IBcCBkWuF3655kxeg9hX4rbGDHg,ṯꜣ.y,ṯꜣ.y,𓅷𓄿𓇋𓇋|lb𓂺𓐰𓀀,𓅷𓄿𓇋𓇋𓂺𓀀,"['𓅷', '𓄿', '𓇋', '𓇋', '𓂺', '𓀀']",174240,ṯꜣ.y,NOUN,,Mann,,,0.0,"['𓅷', '𓄿', '𓇋', '𓇋', '𓂺', '𓀀']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,6,IBcCBgbp3qAlp0EnprFhoLAbTsM,qmy.t,qmy.t,𓅯𓇋𓇋𓏏𓈒𓐰𓏥,𓅯𓇋𓇋𓏏𓈒𓏥,"['𓅯', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']",160800,qmy.t,NOUN,,Harz; Gummi,,,0.0,"['𓅯', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,7,IBcCBjuGSW6rUk99tWIZI3nHPRI,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",11,8,IBcCBqk9u0dD2k0br4G9CUhv5Ec,stꞽ,stꞽ,𓋴𓏏𓐰𓏭𓐎,𓋴𓏏𓏭𓐎,"['𓋴', '𓏏', '𓏭', '𓐎']",148990,sṯꞽ,NOUN,,Duft; Gestank; Geruch,,,0.0,"['𓋴', '𓏏', '𓏭', '𓐎']","['complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,1,IBcCBpfslaYJ9UQnh7rWJo2Gjvk,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,2,IBcCBoXZ15tzvUL9oDI141nyHfE,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,3,IBcCBsJVQMcBwUyWpzacxFpvPkQ,tw,tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",851182,tw,PRON,,du; dich [Enkl. Pron. sg.2.m.]; du; dich [Enkl. Pron. sg.2.f.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,4,IBcCBuM3BBYJzU7AiNzLNXPzOEk,rwꞽ,rwꞽ,𓂋𓐰𓏲𓇋𓂻,𓂋𓏲𓇋𓂻,"['𓂋', '𓏲', '𓇋', '𓂻']",93540,rwi̯,VERB,,fortgehen; verlassen; vertreiben,,,0.0,"['𓂋', '𓏲', '𓇋', '𓂻']","['complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,5,IBcCBugbPrPYYUsSunUUcW64cKw,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,6,IBcCBnQnO1VKYUkrkAFAOePjMQM,tw,tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",851182,tw,PRON,,du; dich [Enkl. Pron. sg.2.m.]; du; dich [Enkl. Pron. sg.2.f.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",12,7,IBcCBi7tR4WlLUoxgA7RatDl1bs,ṯs-pẖr,ṯs-pẖr,𓋭𓐰𓄲,𓋭𓄲,"['𓋭', '𓄲']",177140,ṯꜣz-pẖr,X,,umgedreht (zu lesen) (Rezitationsvermerk),,,0.0,"['𓋭', '𓄲']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",13,1,IBcCBhyi7gFzQki2p68Q7QXqYQg,pri̯,pri̯,𓉐𓂋𓐰𓂻,𓉐𓂋𓂻,"['𓉐', '𓂋', '𓂻']",60920,pri̯,VERB,,herauskommen; herausgehen,,,0.0,"['𓉐', '𓂋', '𓂻']","['complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",13,3,IBcCBjB0kk6zL0UOqnDxzNzGQqw,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107521,ḥr,PREP,,von ... her (Herkunft); hin zu; gegen (Richtung); [räumlich/gerichtet],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",13,4,IBcCBuKCgh3JB02mmQ7yVCw4QB8,tꜣ,tꜣ,𓇾𓐰𓈇𓐱𓏤,𓇾𓈇𓏤,"['𓇾', '𓈇', '𓏤']",400576,tꜣ,NOUN,,Erde; Erdreich (stofflich),,,0.0,"['𓇾', '𓈇', '𓏤']","['complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",14,1,IBcCBicNitmUGUX0tuqXOU1a63c,ḥwꜣ,ḥwꜣ,𓎛𓍯𓄿𓐎,𓎛𓍯𓄿𓐎,"['𓎛', '𓍯', '𓄿', '𓐎']",102640,ḥwꜣ,VERB,,faulen; verwesen,,,0.0,"['𓎛', '𓍯', '𓄿', '𓐎']","['complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",14,2,IBcCBmeVWrexe0nSvZB2HWIpthw,zp-2,zp-2,𓊗𓐰𓏻,𓊗𓏻,"['𓊗', '𓏻']",70011,zp-2,NOUN,,"zweimal (Betonung vor allem beim Imperativ); sehr, wirklich (Betonung beim Adjektiv etc.)",,,0.0,"['𓊗', '𓏻']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",14,3,IBcCBvScyNivDEYxrDeI1SUn1qA,zp,zp,𓊃𓐰𓊪𓐱𓊗,𓊃𓊪𓊗,"['𓊃', '𓊪', '𓊗']",132310,zp,NOUN,,Mal,,,0.0,"['𓊃', '𓊪', '𓊗']","['complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",14,4,IBcCBnt3sa1QZk6yiWbmdMphSFQ,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,1,IBcCBjzwNJo6hU61v8zI6QglnM8,ḏd-mdw,ḏd-mdw,𓆓𓐰𓂧𓌃𓏤𓐰𓏥,𓆓𓂧𓌃𓏤𓏥,"['𓆓', '𓂧', '𓌃', '𓏤', '𓏥']",186050,ḏd-mdw,VERB,,Worte sprechen; [Rezitationsvermerk],,,0.0,"['𓆓', '𓂧', '𓌃', '𓏤', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,2,IBcCBojOwSVZnEFDjA3Qv48OmBs,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,3,IBcCBunYaR4xzUhbktsUyLUWblM,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,4,IBcCBqz3KcBAfUzNg3KLdCSNDuo,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,5,IBcCBsXihQqhAUD1imDuseL9k7k,msi̯.t,msi̯.t,𓄟𓋴𓏏𓐰𓏯,𓄟𓋴𓏏𓏯,"['𓄟', '𓋴', '𓏏', '𓏯']",74950,msi̯,VERB,,gebären; erzeugen; schaffen,,,0.0,"['𓄟', '𓋴', '𓏏', '𓏯']","['complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,7,IBcCBoZfv3vW8UECg5CrcCKqthg,ṯꜣ.y,ṯꜣ.y,𓅷𓄿𓇋𓇋𓂺𓐰𓀀,𓅷𓄿𓇋𓇋𓂺𓀀,"['𓅷', '𓄿', '𓇋', '𓇋', '𓂺', '𓀀']",174240,ṯꜣ.y,NOUN,,Mann,,,0.0,"['𓅷', '𓄿', '𓇋', '𓇋', '𓂺', '𓀀']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,8,IBcCBjdKg5YVPU5JheqqXNuURpA,qmy.t,qmy.t,𓅯𓇋𓇋𓏏𓐰𓈒𓐰𓏥,𓅯𓇋𓇋𓏏𓈒𓏥,"['𓅯', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']",160800,qmy.t,NOUN,,Harz; Gummi,,,0.0,"['𓅯', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,9,IBcCBgOa94Pq3kdQniX9Ism628Q,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",15,10,IBcCBqUgRD0FfkhnlmGy2D6Yrd0,st,st,𓋴𓏏𓐎,𓋴𓏏𓐎,"['𓋴', '𓏏', '𓐎']",148990,sṯꞽ,NOUN,,Duft; Gestank; Geruch,,,0.0,"['𓋴', '𓏏', '𓐎']","['complete', 'complete', 'complete']"
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",16,1,IBcCBgBbHm9PtUohmLGz03A4Ym8,ḏi̯,ḏi̯,𓂞,𓂞,['𓂞'],96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,['𓂞'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",16,2,IBcCBipYG43mxkYlpoGodrBp4AA,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
4QZJJ2HEGBGDTIKGGBXB2L2NA4,"Medizinische Texte || pEbers || 90,14-91,1 = Eb 761-763: Heilmittel gegen Schnupfen",16,3,IBcCBnKy1XDaT0NviQvuKOyopdA,fnḏ,fnḏ,𓂉𓏤,𓂉𓏤,"['𓂉', '𓏤']",63920,fnḏ,NOUN,,Nase,,,0.0,"['𓂉', '𓏤']","['complete', 'complete']"
