id,label,strata
b09_h005_01_strata_c,M,N
b09_h005_02_strata_a,M,N
b09_h005_02_strata_b,M,N
b09_h005_02_strata_c,M,N
b09_h005_03_strata_a,M,N
b09_h005_03_strata_b,M,N
b09_h005_03_strata_c,M,N
b09_h005_04_strata_a,M,N
b09_h005_04_strata_b,M,N
b09_h005_04_strata_c,M,N
b09_h005_05_strata_a,M,N
b09_h005_05_strata_b,M,N
b09_h005_05_strata_c,M,N
b09_h005_06_strata_a,M,N
b09_h005_06_strata_b,M,N
b09_h005_06_strata_c,M,N
b09_h005_07_strata_a,M,N
b09_h005_07_strata_b,M,N
b09_h005_07_strata_c,M,N
b09_h005_08_strata_a,PE2,P
b09_h005_08_strata_b,PE2,P
b09_h005_08_strata_c,PE2,P
b09_h005_08_strata_d,PE2,P
b09_h005_09_strata_a,PE2,P
b09_h005_09_strata_b,PE2,P
b09_h005_09_strata_c,PE2,P
b09_h005_09_strata_d,PE2,P
b09_h005_10_strata_a,PE2,P
b09_h005_10_strata_b,PE2,P
b09_h005_10_strata_c,PE2,P
b09_h005_10_strata_d,PE2,P
b09_h005_11_strata_a,PE2,P
b09_h005_11_strata_b,PE2,P
b09_h005_11_strata_c,PE2,P
b09_h005_11_strata_d,PE2,P
b09_h006_01_strata_a,MO,N
b09_h006_01_strata_b,MO,N
b09_h006_01_strata_c,MO,N
b09_h006_02_strata_a,MO,N
b09_h006_02_strata_b,MO,N
b09_h006_02_strata_c,MO,N
b09_h006_03_strata_a,MO,N
b09_h006_03_strata_b,MO,N
b09_h006_03_strata_c,MOR,N
b09_h006_04_strata_a,MO,N
b09_h006_04_strata_b,MO,N
b09_h006_04_strata_c,MO,N
b09_h006_05_strata_a,MO,N
b09_h006_05_strata_b,MO,N
b09_h006_05_strata_c,MO,N
b09_h006_06_strata_a,MO,N
b09_h006_06_strata_b,MO,N
b09_h006_06_strata_c,MO,N
b09_h006_07_strata_a,MO,N
b09_h006_07_strata_b,MO,N
b09_h006_07_strata_c,MO,N
b09_h006_08_strata_a,MO,N
b09_h006_08_strata_b,MO,N
b09_h006_08_strata_c,MO,N
b09_h006_09_strata_a,MO,N
b09_h006_09_strata_b,MO,N
b09_h006_09_strata_c,MO,N
b09_h007_01_strata_a,MO,N
b09_h007_01_strata_b,MO,N
b09_h007_01_strata_c,MO,N
b09_h007_02_strata_a,MO,N
b09_h007_02_strata_b,MO,N
b09_h007_02_strata_c,MO,N
b09_h007_03_strata_a,MO,N
b09_h007_03_strata_b,MO,N
b09_h007_03_strata_c,MO,N
b09_h007_04_strata_a,MO,N
b09_h007_04_strata_b,MO,N
b09_h007_04_strata_c,MO,N
b09_h007_05_strata_a,MO,N
b09_h007_05_strata_b,MO,N
b09_h007_05_strata_c,MO,N
b09_h007_06_strata_a,MO,N
b09_h007_06_strata_b,MO,N
b09_h007_06_strata_c,MO,N
b09_h007_07_strata_a,MO,N
b09_h007_07_strata_b,MO,N
b09_h007_07_strata_c,MO,N
b09_h007_08_strata_a,MO,N
b09_h007_08_strata_b,MO,N
b09_h007_08_strata_c,MO,N
b09_h007_09_strata_a,MO,N
b09_h007_09_strata_b,MO,N
b09_h007_09_strata_c,MO,N
b09_h008_01_strata_a,MO,N
b09_h008_01_strata_b,MO,N
b09_h008_01_strata_c,MO,N
b09_h008_02_strata_a,MO,N
b09_h008_02_strata_b,MO,N
b09_h008_02_strata_c,MO,N
b09_h008_03_strata_a,MO,N
b09_h008_03_strata_b,MO,N
b09_h008_03_strata_c,MOR,N
b09_h008_04_strata_a,MO,N
b09_h008_04_strata_b,MO,N
b09_h008_04_strata_c,MO,N
b09_h008_05_strata_a,MO,N
b09_h008_05_strata_b,MO,N
b09_h008_05_strata_c,MO,N
b09_h008_06_strata_a,MO,N
b09_h008_06_strata_b,MO,N
b09_h008_06_strata_c,MO,N
b09_h008_07_strata_a,MO,N
b09_h008_07_strata_b,MO,N
b09_h008_07_strata_c,MO,N
b09_h008_08_strata_a,MO,N
b09_h008_08_strata_b,MO,N
b09_h008_08_strata_c,MO,N
b09_h008_09_strata_a,MO,N
b09_h008_09_strata_b,MO,N
b09_h008_09_strata_c,MOR,N
b09_h009_01_strata_a,MO,N
b09_h009_01_strata_b,MO,N
b09_h009_01_strata_c,MO,N
b09_h009_02_strata_a,MO,N
b09_h009_02_strata_b,MO,N
b09_h009_02_strata_c,MO,N
b09_h009_03_strata_a,MO,N
b09_h009_03_strata_b,MO,N
b09_h009_03_strata_c,MO,N
b09_h009_04_strata_a,MO,N
b09_h009_04_strata_b,MO,N
b09_h009_04_strata_c,MO,N
b09_h009_05_strata_a,MO,N
b09_h009_05_strata_b,MO,N
b09_h009_05_strata_c,MO,N
b09_h009_06_strata_a,MO,N
b09_h009_06_strata_b,MO,N
b09_h009_06_strata_c,MO,N
b09_h009_07_strata_a,MO,N
b09_h009_07_strata_b,MO,N
b09_h009_07_strata_c,MO,N
b09_h009_08_strata_a,MO,N
b09_h009_08_strata_b,MO,N
b09_h009_08_strata_c,MO,N
b09_h009_09_strata_a,MOR,N
b09_h009_09_strata_b,MO,N
b09_h009_09_strata_c,MO,N
b09_h010_01_strata_a,MO,N
b09_h010_01_strata_b,MO,N
b09_h010_01_strata_c,MO,N
b09_h010_02_strata_a,MO,N
b09_h010_02_strata_b,MO,N
b09_h010_02_strata_c,MO,N
b09_h010_03_strata_a,MO,N
b09_h010_03_strata_b,MO,N
b09_h010_03_strata_c,MO,N
b09_h010_04_strata_a,MO,N
b09_h010_04_strata_b,MO,N
b09_h010_04_strata_c,MO,N
b09_h010_05_strata_a,MO,N
b09_h010_05_strata_b,MO,N
b09_h010_05_strata_c,MO,N
b09_h010_06_strata_a,MO,N
b09_h010_06_strata_b,MO,N
b09_h010_06_strata_c,MO,N
b09_h010_07_strata_a,MO,N
b09_h010_07_strata_b,MO,N
b09_h010_07_strata_c,MO,N
b09_h010_08_strata_a,MO,N
b09_h010_08_strata_b,MO,N
b09_h010_08_strata_c,MO,N
b09_h010_09_strata_a,MO,N
b09_h010_09_strata_b,MO,N
b09_h010_09_strata_c,MO,N
b09_h011_01_strata_a,MO,N
b09_h011_01_strata_b,MO,N
b09_h011_01_strata_c,MO,N
b09_h011_02_strata_a,MO,N
b09_h011_02_strata_b,MO,N
b09_h011_02_strata_c,MO,N
b09_h011_03_strata_a,MO,N
b09_h011_03_strata_b,MO,N
b09_h011_03_strata_c,MO,N
b09_h011_04_strata_a,MO,N
b09_h011_04_strata_b,MO,N
b09_h011_04_strata_c,MO,N
b09_h011_05_strata_a,MO,N
b09_h011_05_strata_b,MO,N
b09_h011_05_strata_c,MO,N
b09_h011_06_strata_a,MO,N
b09_h011_06_strata_b,MO,N
b09_h011_06_strata_c,MO,N
b09_h011_07_strata_a,MO,N
b09_h011_07_strata_b,MO,N
b09_h011_07_strata_c,MO,N
b09_h011_08_strata_a,MO,N
b09_h011_08_strata_b,MO,N
b09_h011_08_strata_c,MO,N
b09_h011_09_strata_a,MO,N
b09_h011_09_strata_b,MO,N
b09_h011_09_strata_c,MO,N
b09_h012_01_strata_a,MO,N
b09_h012_01_strata_b,MO,N
b09_h012_01_strata_c,MO,N
b09_h012_02_strata_a,MO,N
b09_h012_02_strata_b,MO,N
b09_h012_02_strata_c,MOR,N
b09_h012_03_strata_a,MO,N
b09_h012_03_strata_b,MO,N
b09_h012_03_strata_c,MO,N
b09_h012_04_strata_a,MO,N
b09_h012_04_strata_b,MO,N
b09_h012_04_strata_c,MO,N
b09_h012_05_strata_a,MO,N
b09_h012_05_strata_b,MO,N
b09_h012_05_strata_c,MO,N
b09_h012_06_strata_a,MO,N
b09_h012_06_strata_b,MOR,N
b09_h012_06_strata_c,MO,N
b09_h012_07_strata_a,MO,N
b09_h012_07_strata_b,MO,N
b09_h012_07_strata_c,MO,N
b09_h012_08_strata_a,MO,N
b09_h012_08_strata_b,MO,N
b09_h012_08_strata_c,MO,N
b09_h012_09_strata_a,MO,N
b09_h012_09_strata_b,MO,N
b09_h012_09_strata_c,MO,N
b09_h013_01_strata_a,MO,N
b09_h013_01_strata_b,MO,N
b09_h013_01_strata_c,MO,N
b09_h013_02_strata_a,MO,N
b09_h013_02_strata_b,MO,N
b09_h013_02_strata_c,MO,N
b09_h013_03_strata_a,MO,N
b09_h013_03_strata_b,MO,N
b09_h013_03_strata_c,MO,N
b09_h013_04_strata_a,MO,N
b09_h013_04_strata_b,MO,N
b09_h013_04_strata_c,MO,N
b09_h013_05_strata_a,MO,N
b09_h013_05_strata_b,MO,N
b09_h013_05_strata_c,MO,N
b09_h013_06_strata_a,MO,N
b09_h013_06_strata_b,MO,N
b09_h013_06_strata_c,MO,N
b09_h013_07_strata_a,MO,N
b09_h013_07_strata_b,MO,N
b09_h013_07_strata_c,MOR,N
b09_h013_08_strata_a,MO,N
b09_h013_08_strata_b,MO,N
b09_h013_08_strata_c,MO,N
b09_h013_09_strata_a,MO,N
b09_h013_09_strata_b,MO,N
b09_h013_09_strata_c,MO,N
b09_h014_01_strata_a,MO,N
b09_h014_01_strata_b,MO,N
b09_h014_01_strata_c,MO,N
b09_h014_02_strata_a,MO,N
b09_h014_02_strata_b,MO,N
b09_h014_02_strata_c,MO,N
b09_h014_03_strata_a,MO,N
b09_h014_03_strata_b,MOR,N
b09_h014_03_strata_c,MO,N
b09_h014_04_strata_a,MO,N
b09_h014_04_strata_b,MO,N
b09_h014_04_strata_c,MO,N
b09_h014_05_strata_a,MO,N
b09_h014_05_strata_b,MO,N
b09_h014_05_strata_c,MO,N
b09_h014_06_strata_a,MO,N
b09_h014_06_strata_b,MO,N
b09_h014_06_strata_c,MO,N
b09_h014_07_strata_a,MO,N
b09_h014_07_strata_b,MO,N
b09_h014_07_strata_c,MO,N
b09_h014_08_strata_a,MO,N
b09_h014_08_strata_b,MO,N
b09_h014_08_strata_c,MO,N
b09_h015_01_strata_a,MO,N
b09_h015_01_strata_b,MO,N
b09_h015_01_strata_c,MO,N
b09_h015_02_strata_a,MO,N
b09_h015_02_strata_b,MO,N
b09_h015_02_strata_c,MO,N
b09_h015_03_strata_a,MO,N
b09_h015_03_strata_b,MO,N
b09_h015_03_strata_c,MO,N
b09_h015_04_strata_a,MO,N
b09_h015_04_strata_b,MO,N
b09_h015_04_strata_c,MO,N
b09_h015_05_strata_a,MO,N
b09_h015_05_strata_b,MO,N
b09_h015_05_strata_c,MO,N
b09_h015_06_strata_a,MO,N
b09_h015_06_strata_b,MO,N
b09_h015_06_strata_c,MO,N
b09_h015_07_strata_a,MO,N
b09_h015_07_strata_b,MO,N
b09_h015_07_strata_c,MO,N
b09_h015_08_strata_a,MO,N
b09_h015_08_strata_b,MO,N
b09_h015_08_strata_c,MO,N
b09_h016_01_strata_a,MO,N
b09_h016_01_strata_b,MO,N
b09_h016_01_strata_c,MO,N
b09_h016_02_strata_a,MO,N
b09_h016_02_strata_b,MO,N
b09_h016_02_strata_c,MO,N
b09_h016_03_strata_a,MO,N
b09_h016_03_strata_b,MOR,N
b09_h016_03_strata_c,MO,N
b09_h016_04_strata_a,MO,N
b09_h016_04_strata_b,MO,N
b09_h016_04_strata_c,MO,N
b09_h016_05_strata_a,MO,N
b09_h016_05_strata_b,MO,N
b09_h016_05_strata_c,MO,N
b09_h016_06_strata_a,MO,N
b09_h016_06_strata_b,MO,N
b09_h016_06_strata_c,MO,N
b09_h016_07_strata_a,MO,N
b09_h016_07_strata_b,MOR,N
b09_h016_07_strata_c,MO,N
b09_h016_08_strata_a,MO,N
b09_h016_08_strata_b,MO,N
b09_h016_08_strata_c,MO,N
b09_h017_01_strata_a,MO,N
b09_h017_01_strata_b,MO,N
b09_h017_01_strata_c,MO,N
b09_h017_02_strata_a,MO,N
b09_h017_02_strata_b,MO,N
b09_h017_02_strata_c,MO,N
b09_h017_03_strata_a,MO,N
b09_h017_03_strata_b,MOR,N
b09_h017_03_strata_c,MO,N
b09_h017_04_strata_a,MO,N
b09_h017_04_strata_b,MO,N
b09_h017_04_strata_c,MO,N
b09_h017_05_strata_a,MO,N
b09_h017_05_strata_b,MO,N
b09_h017_05_strata_c,MO,N
b09_h017_06_strata_a,MOR,N
b09_h017_06_strata_b,MO,N
b09_h017_06_strata_c,MO,N
b09_h017_07_strata_a,MO,N
b09_h017_07_strata_b,MO,N
b09_h017_07_strata_c,MO,N
b09_h017_08_strata_a,MO,N
b09_h017_08_strata_b,MO,N
b09_h017_08_strata_c,MOR,N
b09_h018_01_strata_a,MO,N
b09_h018_01_strata_b,MO,N
b09_h018_01_strata_c,MO,N
b09_h018_02_strata_a,MO,N
b09_h018_02_strata_b,MO,N
b09_h018_02_strata_c,MOR,N
b09_h018_03_strata_a,MO,N
b09_h018_03_strata_b,MO,N
b09_h018_03_strata_c,MOR,N
b09_h018_04_strata_a,MO,N
b09_h018_04_strata_b,MO,N
b09_h018_04_strata_c,MOR,N
b09_h018_05_strata_a,MOR,N
b09_h018_05_strata_b,MO,N
b09_h018_05_strata_c,MOR,N
b09_h018_06_strata_a,MO,N
b09_h018_06_strata_b,MO,N
b09_h018_06_strata_c,MOR,N
b09_h018_07_strata_a,MO,N
b09_h018_07_strata_b,MSO,N
b09_h018_07_strata_c,MOR,N
b09_h019_01_strata_a,MO,N
b09_h019_01_strata_b,MO,N
b09_h019_01_strata_c,MO,N
b09_h019_02_strata_a,MO,N
b09_h019_02_strata_b,MO,N
b09_h019_02_strata_c,MOR,N
b09_h019_03_strata_a,MO,N
b09_h019_03_strata_b,MO,N
b09_h019_03_strata_c,MO,N
b09_h019_04_strata_a,MO,N
b09_h019_04_strata_b,MO,N
b09_h019_04_strata_c,MO,N
b09_h019_05_strata_a,MO,N
b09_h019_05_strata_b,MO,N
b09_h019_05_strata_c,MO,N
b09_h019_06_strata_a,MO,N
b09_h019_06_strata_b,MO,N
b09_h019_06_strata_c,MO,N
b09_h019_07_strata_a,MO,N
b09_h019_07_strata_b,MO,N
b09_h019_07_strata_c,MO,N
b09_h020_01_strata_a,MO,N
b09_h020_01_strata_b,MO,N
b09_h020_01_strata_c,MO,N
b09_h020_02_strata_a,MO,N
b09_h020_02_strata_b,MO,N
b09_h020_02_strata_c,MO,N
b09_h020_03_strata_a,MO,N
b09_h020_03_strata_b,MO,N
b09_h020_03_strata_c,MO,N
b09_h020_04_strata_a,MO,N
b09_h020_04_strata_b,MO,N
b09_h020_04_strata_c,MOR,N
b09_h020_05_strata_a,MO,N
b09_h020_05_strata_b,MO,N
b09_h020_05_strata_c,MO,N
b09_h020_06_strata_a,MO,N
b09_h020_06_strata_b,MO,N
b09_h020_06_strata_c,MO,N
b09_h020_07_strata_a,MO,N
b09_h020_07_strata_b,MO,N
b09_h020_07_strata_c,MO,N
b09_h021_01_strata_a,MO,N
b09_h021_01_strata_b,MO,N
b09_h021_01_strata_c,MO,N
b09_h021_02_strata_a,MO,N
b09_h021_02_strata_b,MO,N
b09_h021_02_strata_c,MO,N
b09_h021_03_strata_a,MO,N
b09_h021_03_strata_b,MO,N
b09_h021_03_strata_c,MO,N
b09_h021_04_strata_a,MO,N
b09_h021_04_strata_b,MO,N
b09_h021_04_strata_c,MO,N
b09_h021_05_strata_a,MO,N
b09_h021_05_strata_b,MO,N
b09_h021_05_strata_c,MO,N
b09_h021_06_strata_a,MO,N
b09_h021_06_strata_b,MO,N
b09_h021_06_strata_c,MO,N
b09_h021_07_strata_a,MO,N
b09_h021_07_strata_b,MO,N
b09_h021_07_strata_c,MO,N
b09_h022_01_strata_a,MO,N
b09_h022_01_strata_b,MO,N
b09_h022_01_strata_c,MO,N
b09_h022_02_strata_a,MO,N
b09_h022_02_strata_b,MO,N
b09_h022_02_strata_c,MO,N
b09_h022_03_strata_a,MO,N
b09_h022_03_strata_b,MOR,N
b09_h022_03_strata_c,MO,N
b09_h022_04_strata_a,MO,N
b09_h022_04_strata_b,MO,N
b09_h022_04_strata_c,MO,N
b09_h022_05_strata_a,MO,N
b09_h022_05_strata_b,MO,N
b09_h022_05_strata_c,MO,N
b09_h022_06_strata_a,MO,N
b09_h022_06_strata_b,MO,N
b09_h022_06_strata_c,MO,N
b09_h022_07_strata_a,MO,N
b09_h022_07_strata_b,MO,N
b09_h022_07_strata_c,MO,N
b09_h023_01_strata_a,MOR,N
b09_h023_01_strata_b,MO,N
b09_h023_01_strata_c,MO,N
b09_h023_02_strata_a,MO,N
b09_h023_02_strata_b,MO,N
b09_h023_02_strata_c,MO,N
b09_h023_03_strata_a,MO,N
b09_h023_03_strata_b,MO,N
b09_h023_03_strata_c,MO,N
b09_h023_04_strata_a,MO,N
b09_h023_04_strata_b,MO,N
b09_h023_04_strata_c,MO,N
b09_h023_05_strata_a,MO,N
b09_h023_05_strata_b,MO,N
b09_h023_05_strata_c,MO,N
b09_h023_06_strata_a,MO,N
b09_h023_06_strata_b,MO,N
b09_h023_06_strata_c,MO,N
b09_h023_07_strata_a,MOR,N
b09_h023_07_strata_b,MO,N
b09_h023_07_strata_c,MO,N
b09_h024_01_strata_a,MO,N
b09_h024_01_strata_b,MO,N
b09_h024_01_strata_c,MO,N
b09_h024_02_strata_a,MO,N
b09_h024_02_strata_b,MOR,N
b09_h024_02_strata_c,MOR,N
b09_h024_03_strata_a,MO,N
b09_h024_03_strata_b,MO,N
b09_h024_03_strata_c,MO,N
b09_h024_04_strata_a,MO,N
b09_h024_04_strata_b,MO,N
b09_h024_04_strata_c,MO,N
b09_h024_05_strata_a,MO,N
b09_h024_05_strata_b,MO,N
b09_h024_05_strata_c,MOR,N
b09_h024_06_strata_a,MO,N
b09_h024_06_strata_b,MO,N
b09_h024_06_strata_c,MOR,N
b09_h024_07_strata_a,MOR,N
b09_h024_07_strata_b,MO,N
b09_h024_07_strata_c,MO,N
b09_h025_01_strata_a,MO,N
b09_h025_01_strata_b,MO,N
b09_h025_01_strata_c,MO,N
b09_h025_02_strata_a,MO,N
b09_h025_02_strata_b,MO,N
b09_h025_02_strata_c,MO,N
b09_h025_03_strata_a,MO,N
b09_h025_03_strata_b,MO,N
b09_h025_03_strata_c,MO,N
b09_h025_04_strata_a,MOR,N
b09_h025_04_strata_b,MO,N
b09_h025_04_strata_c,MOR,N
b09_h025_05_strata_a,MO,N
b09_h025_05_strata_b,MO,N
b09_h025_05_strata_c,MO,N
b09_h025_06_strata_a,MO,N
b09_h025_06_strata_b,MO,N
b09_h025_06_strata_c,MO,N
b09_h026_01_strata_a,MO,N
b09_h026_01_strata_b,MO,N
b09_h026_01_strata_c,MO,N
b09_h026_02_strata_a,MO,N
b09_h026_02_strata_b,MO,N
b09_h026_02_strata_c,MO,N
b09_h026_03_strata_a,MO,N
b09_h026_03_strata_b,MO,N
b09_h026_03_strata_c,MO,N
b09_h026_04_strata_a,MO,N
b09_h026_04_strata_b,MO,N
b09_h026_04_strata_c,MO,N
b09_h026_05_strata_a,MO,N
b09_h026_05_strata_b,MO,N
b09_h026_05_strata_c,MO,N
b09_h026_06_strata_a,MO,N
b09_h026_06_strata_b,MO,N
b09_h026_06_strata_c,MO,N
b09_h027_01_strata_a,MO,N
b09_h027_01_strata_b,MO,N
b09_h027_01_strata_c,MO,N
b09_h027_02_strata_a,MO,N
b09_h027_02_strata_b,MO,N
b09_h027_02_strata_c,MO,N
b09_h027_03_strata_a,MO,N
b09_h027_03_strata_b,MO,N
b09_h027_03_strata_c,MO,N
b09_h027_04_strata_a,MO,N
b09_h027_04_strata_b,MO,N
b09_h027_04_strata_c,MO,N
b09_h027_05_strata_a,MO,N
b09_h027_05_strata_b,MO,N
b09_h027_05_strata_c,MO,N
b09_h027_06_strata_a,MO,N
b09_h027_06_strata_b,MO,N
b09_h027_06_strata_c,MO,N
b09_h028_01_strata_a,MO,N
b09_h028_01_strata_b,MO,N
b09_h028_01_strata_c,MO,N
b09_h028_02_strata_a,MO,N
b09_h028_02_strata_b,MO,N
b09_h028_02_strata_c,MO,N
b09_h028_03_strata_a,MO,N
b09_h028_03_strata_b,MO,N
b09_h028_03_strata_c,MOR,N
b09_h028_04_strata_a,MO,N
b09_h028_04_strata_b,MO,N
b09_h028_04_strata_c,MO,N
b09_h028_05_strata_a,MO,N
b09_h028_05_strata_b,MO,N
b09_h028_05_strata_c,MO,N
b09_h028_06_strata_a,MO,N
b09_h028_06_strata_b,MOR,N
b09_h028_06_strata_c,MOR,N
b09_h029_01_strata_a,MO,N
b09_h029_01_strata_b,MO,N
b09_h029_01_strata_c,MO,N
b09_h029_02_strata_a,MO,N
b09_h029_02_strata_b,MO,N
b09_h029_02_strata_c,MO,N
b09_h029_03_strata_a,MO,N
b09_h029_03_strata_b,MO,N
b09_h029_03_strata_c,MO,N
b09_h029_04_strata_a,MO,N
b09_h029_04_strata_b,MOR,N
b09_h029_04_strata_c,MO,N
b09_h029_05_strata_a,MO,N
b09_h029_05_strata_b,MO,N
b09_h029_05_strata_c,MO,N
b09_h029_06_strata_a,MO,N
b09_h029_06_strata_b,MO,N
b09_h029_06_strata_c,MO,N
b09_h030_01_strata_a,MO,N
b09_h030_01_strata_b,MO,N
b09_h030_01_strata_c,MO,N
b09_h030_02_strata_a,MO,N
b09_h030_02_strata_b,MO,N
b09_h030_02_strata_c,MO,N
b09_h030_03_strata_a,MO,N
b09_h030_03_strata_b,MO,N
b09_h030_03_strata_c,MOR,N
b09_h030_04_strata_a,MO,N
b09_h030_04_strata_b,MO,N
b09_h030_04_strata_c,MOR,N
b09_h030_05_strata_a,MO,N
b09_h030_05_strata_b,MOR,N
b09_h030_05_strata_c,MO,N
b09_h030_06_strata_a,MO,N
b09_h030_06_strata_b,MOR,N
b09_h030_06_strata_c,MO,N
b09_h031_01_strata_a,MO,N
b09_h031_01_strata_b,MO,N
b09_h031_01_strata_c,MO,N
b09_h031_02_strata_a,MO,N
b09_h031_02_strata_b,MO,N
b09_h031_02_strata_c,MO,N
b09_h031_03_strata_a,MO,N
b09_h031_03_strata_b,MO,N
b09_h031_03_strata_c,MO,N
b09_h031_04_strata_a,MOR,N
b09_h031_04_strata_b,MOR,N
b09_h031_04_strata_c,MOR,N
b09_h031_05_strata_a,MO,N
b09_h031_05_strata_b,MO,N
b09_h031_05_strata_c,MO,N
b09_h031_06_strata_a,MO,N
b09_h031_06_strata_b,MO,N
b09_h031_06_strata_c,MO,N
b09_h032_01_strata_a,MO,N
b09_h032_01_strata_b,MO,N
b09_h032_01_strata_c,MO,N
b09_h032_02_strata_a,MO,N
b09_h032_02_strata_b,MOR,N
b09_h032_02_strata_c,MO,N
b09_h032_03_strata_a,MO,N
b09_h032_03_strata_b,MO,N
b09_h032_03_strata_c,MO,N
b09_h032_04_strata_a,MO,N
b09_h032_04_strata_b,MO,N
b09_h032_04_strata_c,MOR,N
b09_h032_05_strata_a,MO,N
b09_h032_05_strata_b,MO,N
b09_h032_05_strata_c,MO,N
b09_h032_06_strata_a,MO,N
b09_h032_06_strata_b,MO,N
b09_h032_06_strata_c,MO,N
b09_h033_01_strata_a,MO,N
b09_h033_01_strata_b,MO,N
b09_h033_01_strata_c,MO,N
b09_h033_02_strata_a,MO,N
b09_h033_02_strata_b,MO,N
b09_h033_02_strata_c,MO,N
b09_h033_03_strata_a,MOR,N
b09_h033_03_strata_b,MOR,N
b09_h033_03_strata_c,MO,N
b09_h033_04_strata_a,MO,N
b09_h033_04_strata_b,MO,N
b09_h033_04_strata_c,MO,N
b09_h033_05_strata_a,MO,N
b09_h033_05_strata_b,MO,N
b09_h033_05_strata_c,MO,N
b09_h033_06_strata_a,MO,N
b09_h033_06_strata_b,MO,N
b09_h033_06_strata_c,MO,N
b09_h034_01_strata_a,MO,N
b09_h034_01_strata_b,MO,N
b09_h034_01_strata_c,MO,N
b09_h034_02_strata_a,MO,N
b09_h034_02_strata_b,MOR,N
b09_h034_02_strata_c,MO,N
b09_h034_03_strata_a,MO,N
b09_h034_03_strata_b,MO,N
b09_h034_03_strata_c,MO,N
b09_h034_04_strata_a,MO,N
b09_h034_04_strata_b,MO,N
b09_h034_04_strata_c,MO,N
b09_h034_05_strata_a,MO,N
b09_h034_05_strata_b,MO,N
b09_h034_05_strata_c,MO,N
b09_h034_06_strata_a,MO,N
b09_h034_06_strata_b,MO,N
b09_h034_06_strata_c,MO,N
b09_h035_01_strata_a,MO,N
b09_h035_01_strata_b,MO,N
b09_h035_01_strata_c,MO,N
b09_h035_02_strata_a,MO,N
b09_h035_02_strata_b,MO,N
b09_h035_02_strata_c,MO,N
b09_h035_03_strata_a,MO,N
b09_h035_03_strata_b,MOR,N
b09_h035_03_strata_c,MO,N
b09_h035_04_strata_a,MO,N
b09_h035_04_strata_b,MO,N
b09_h035_04_strata_c,MO,N
b09_h035_05_strata_a,MO,N
b09_h035_05_strata_b,MO,N
b09_h035_05_strata_c,MO,N
b09_h035_06_strata_a,MO,N
b09_h035_06_strata_b,MO,N
b09_h035_06_strata_c,MO,N
b09_h036_01_strata_a,MO,N
b09_h036_01_strata_b,MO,N
b09_h036_01_strata_c,MO,N
b09_h036_02_strata_a,MO,N
b09_h036_02_strata_b,MOR,N
b09_h036_02_strata_c,MOR,N
b09_h036_03_strata_a,MO,N
b09_h036_03_strata_b,MO,N
b09_h036_03_strata_c,MO,N
b09_h036_04_strata_a,MO,N
b09_h036_04_strata_b,MOR,N
b09_h036_04_strata_c,MO,N
b09_h036_05_strata_a,MO,N
b09_h036_05_strata_b,MO,N
b09_h036_05_strata_c,MO,N
b09_h036_06_strata_a,MO,N
b09_h036_06_strata_b,MO,N
b09_h036_06_strata_c,MO,N
b09_h037_01_strata_a,MO,N
b09_h037_01_strata_b,MOR,N
b09_h037_01_strata_c,MOR,N
b09_h037_02_strata_a,MO,N
b09_h037_02_strata_b,MO,N
b09_h037_02_strata_c,MOR,N
b09_h037_03_strata_a,MO,N
b09_h037_03_strata_b,MO,N
b09_h037_03_strata_c,MO,N
b09_h037_04_strata_a,MO,N
b09_h037_04_strata_b,MO,N
b09_h037_04_strata_c,MO,N
b09_h037_05_strata_a,MO,N
b09_h037_05_strata_b,MO,N
b09_h037_05_strata_c,MO,N
b09_h037_06_strata_a,MO,N
b09_h037_06_strata_b,MOR,N
b09_h037_06_strata_c,MO,N
b09_h038_01_strata_a,MO,N
b09_h038_01_strata_b,MOR,N
b09_h038_01_strata_c,MO,N
b09_h038_02_strata_a,MO,N
b09_h038_02_strata_b,MOR,N
b09_h038_02_strata_c,MOR,N
b09_h038_03_strata_a,MO,N
b09_h038_03_strata_b,MOR,N
b09_h038_03_strata_c,MO,N
b09_h038_04_strata_a,MO,N
b09_h038_04_strata_b,MO,N
b09_h038_04_strata_c,MO,N
b09_h038_05_strata_a,MO,N
b09_h038_05_strata_b,MO,N
b09_h038_05_strata_c,MO,N
b09_h038_06_strata_a,MO,N
b09_h038_06_strata_b,MOR,N
b09_h038_06_strata_c,MO,N
b09_h039_01_strata_a,MO,N
b09_h039_01_strata_b,MO,N
b09_h039_01_strata_c,MO,N
b09_h039_02_strata_a,MO,N
b09_h039_02_strata_b,MO,N
b09_h039_02_strata_c,MOR,N
b09_h039_03_strata_a,MO,N
b09_h039_03_strata_b,MO,N
b09_h039_03_strata_c,MO,N
b09_h039_04_strata_a,MO,N
b09_h039_04_strata_b,MO,N
b09_h039_04_strata_c,MO,N
b09_h039_05_strata_a,MO,N
b09_h039_05_strata_b,MO,N
b09_h039_05_strata_c,MO,N
b09_h039_06_strata_a,MO,N
b09_h039_06_strata_b,MOR,N
b09_h039_06_strata_c,MOR,N
b09_h040_01_strata_a,MO,N
b09_h040_01_strata_b,MO,N
b09_h040_01_strata_c,MO,N
b09_h040_02_strata_a,MO,N
b09_h040_02_strata_b,MO,N
b09_h040_02_strata_c,MO,N
b09_h040_03_strata_a,MO,N
b09_h040_03_strata_b,MOR,N
b09_h040_03_strata_c,MO,N
